Filing Date,Fund Name,Fund CIK,Accession Number,Filing URL,Name of Issuer,Title of Class,CUSIP,FIGI,Value Raw ($000s),Value ($000s),Shares/Principal Amount Raw,Shares/Principal Amount,SH/PRN,Put/Call,Investment Discretion,Other Manager,Other Managers (raw),All Columns (raw),Voting Authority - Sole,Voting Authority - Shared,Voting Authority - None
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,,,,9550504,9550504,SH,,SOLE,,,"(x$1000): 188,145; ",9550504,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,PG&E CORP,COM,69331C108,,,,7216458,7216458,SH,,SOLE,,,"(x$1000): 69,278; ",7216458,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,QORVO INC,COM,74736K101,,,,5084466,5084466,SH,,SOLE,,,"(x$1000): 850,072; ",5084466,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,REDBALL ACQUISITION CORP,*W EXP 08/17/202,G7417R113,,,,1650000,1650000,SH,,SOLE,,,"(x$1000): 1,327; ",1650000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,REINVENT TECHNOLOGY PARTNERS,*W EXP 03/12/202,G7484L122,,,,750000,750000,SH,,SOLE,,,"(x$1000): 1,125; ",750000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,SHAW COMMUNICATIONS INC,CL B CONV,82028K200,,,,7530807,7530807,SH,,SOLE,,,"(x$1000): 218,678; ",7530807,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,,,,3816892,3816892,SH,,SOLE,,,"(x$1000): 264,892; ",3816892,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,SVF INVESTMENT CORP,*W EXP 12/20/202,G8601L128,,,,200000,200000,SH,,SOLE,,,(x$1000): 200; ,200000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,SVF INVESTMENT CORP,CL A SHS,G8601L102,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 9,760; ",1000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,THERAVANCE BIOPHARMA INC,COM,G8807B106,,,,13660168,13660168,SH,,SOLE,,,"(x$1000): 101,085; ",13660168,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,THERAVANCE BIOPHARMA INC,NOTE 3.250%11/0,88339KAA0,,,,30000000,30000000,PRN,,SOLE,,,"(x$1000): 27,640; ",30000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,TRILOGY METALS INC NEW,COM,89621C105,,,,12182568,12182568,SH,,SOLE,,,"(x$1000): 22,538; ",12182568,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,VERINT SYS INC,COM,92343X100,,,,3528484,3528484,SH,,SOLE,,,"(x$1000): 158,041; ",3528484,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,VERITIV CORP,COM,923454102,,,,3564439,3564439,SH,,SOLE,,,"(x$1000): 319,231; ",3564439,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,VIASAT INC,COM,92552V100,,,,16288959,16288959,SH,,SOLE,,,"(x$1000): 897,033; ",16288959,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 232,460; ",1000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,ADVANTAGE SOLUTIONS INC,COM CL A,00791N102,,,,12195000,12195000,SH,,SOLE,,,"(x$1000): 129,556; ",12195000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,AJAX I,*W EXP 10/27/202,G0190X126,,,,1250000,1250000,SH,,SOLE,,,"(x$1000): 2,338; ",1250000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,AJAX I,COM,G0190X100,,,,4223918,4223918,SH,,SOLE,,,"(x$1000): 42,070; ",4223918,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,ALPHABET INC,CAP STK CL C,02079K107,,,,290930,290930,SH,,SOLE,,,"(x$1000): 729,164; ",290930,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,ALTIMETER GROWTH CORP 2,COM CL A,G0371B109,,,,2500000,2500000,SH,,SOLE,,,"(x$1000): 25,625; ",2500000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,ATARA BIOTHERAPEUTICS INC,COM,046513107,,,,8477488,8477488,SH,,SOLE,,,"(x$1000): 131,825; ",8477488,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,AVANTI ACQUISITION CORP,*W EXP 99/99/999,G0682V125,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 2,080; ",2000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,AVANTI ACQUISITION CORP,SHS CL A,G0682V109,,,,4000000,4000000,SH,,SOLE,,,"(x$1000): 38,960; ",4000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,BROADSTONE ACQUISITION CORP,*W EXP 09/15/202,G1739V126,,,,1485000,1485000,SH,,SOLE,,,"(x$1000): 1,782; ",1485000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,BROADSTONE ACQUISITION CORP,SHS CL A,G1739V100,,,,2970000,2970000,SH,,SOLE,,,"(x$1000): 29,344; ",2970000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,CULLINAN ONCOLOGY INC,COM,230031106,,,,1835560,1835560,SH,,SOLE,,,"(x$1000): 46,277; ",1835560,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,DIGITALBRIDGE GROUP INC,CL A COM,25401T108,,,,22877059,22877059,SH,,SOLE,,,"(x$1000): 180,729; ",22877059,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,DRAGONEER GROWTH OPPTY CORP,SHS CL A,G28314105,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 10,100; ",1000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,DRAGONEER GROWTH OPT CORP II,CL A SHS,G28315102,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 20,000; ",2000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,EBAY INC.,COM,278642103,,,,14890623,14890623,SH,,SOLE,,,"(x$1000): 1,045,471; ",14890623,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,FACEBOOK INC,CL A,30303M102,,,,1547000,1547000,SH,,SOLE,,,"(x$1000): 537,907; ",1547000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,FINCH THERAPEUTICS GROUP INC,COM,31773D101,,,,1208159,1208159,SH,,SOLE,,,"(x$1000): 16,693; ",1208159,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,GARRETT MOTION INC,COM,366505105,,,,3575000,3575000,SH,,SOLE,,,"(x$1000): 28,529; ",3575000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,HORIZON ACQUISITION CORPORAT,*W EXP 10/19/202,G46044114,,,,1166666,1166666,SH,,SOLE,,,"(x$1000): 1,365; ",1166666,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,HORIZON ACQUISITION CORPORAT,SHS CL A,G46044106,,,,3499998,3499998,SH,,SOLE,,,"(x$1000): 34,195; ",3499998,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,INTEL CORP,COM,458140100,,,,21744950,21744950,SH,,SOLE,,,"(x$1000): 1,220,761; ",21744950,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,,,,2100000,2100000,SH,,SOLE,,,"(x$1000): 313,740; ",2100000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,INVESTINDUSTRIAL ACQUISITION,*W EXP 10/30/202,G4771L113,,,,700000,700000,SH,,SOLE,,,(x$1000): 707; ,700000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,INVESTINDUSTRIAL ACQUISITION,SHS CL A,G4771L105,,,,2100000,2100000,SH,,SOLE,,,"(x$1000): 20,496; ",2100000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,IRONSOURCE LTD,CL A ORD SHS,M5R75Y101,,,,8000000,8000000,SH,,SOLE,,,"(x$1000): 80,066; ",8000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,,,,7657205,7657205,SH,,SOLE,,,"(x$1000): 207,970; ",7657205,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,,,,53971307,53971307,SH,,SOLE,,,"(x$1000): 1,459,384; ",53971307,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,LIBERTY MEDIA ACQUISITION CO,COM SR A,53073L104,,,,3200000,3200000,SH,,SOLE,,,"(x$1000): 32,576; ",3200000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,LIBERTY MEDIA ACQUISITION CO,*W EXP 01/22/202,53073L112,,,,640000,640000,SH,,SOLE,,,"(x$1000): 1,403; ",640000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,LIBERTY MEDIA CORP DEL,COM A SIRIUSXM,531229409,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 163,030; ",3500000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,LIBERTY MEDIA CORP DEL,COM C SIRIUSXM,531229607,,,,6484867,6484867,SH,,SOLE,,,"(x$1000): 300,833; ",6484867,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,MICRON TECHNOLOGY INC,COM,595112103,,,,7163416,7163416,SH,,SOLE,,,"(x$1000): 608,747; ",7163416,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,NEXSTAR MEDIA GROUP INC,CL A,65336K103,,,,2046000,2046000,SH,,SOLE,,,"(x$1000): 302,562; ",2046000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,NOBLE CORP NEW,SHS,G6610J209,,,,104928,104928,SH,,SOLE,,,"(x$1000): 2,481; ",104928,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,NUVATION BIO INC,COM CL A,67080N101,,,,8623021,8623021,SH,,SOLE,,,"(x$1000): 77,143; ",8623021,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,,,,1944444,1944444,SH,,SOLE,,,"(x$1000): 12,250; ",1944444,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,,,,10090655,10090655,SH,,SOLE,,,"(x$1000): 229,663; ",10090655,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,PG&E CORP,COM,69331C108,,,,30657601,30657601,SH,,SOLE,,,"(x$1000): 311,788; ",30657601,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,QORVO INC,COM,74736K101,,,,5334466,5334466,SH,,SOLE,,,"(x$1000): 1,043,688; ",5334466,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,REDBALL ACQUISITION CORP,*W EXP 08/17/202,G7417R113,,,,1650000,1650000,SH,,SOLE,,,"(x$1000): 1,782; ",1650000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,REINVENT TECHNOLOGY PARTNERS,*W EXP 03/12/202,G7484L122,,,,750000,750000,SH,,SOLE,,,"(x$1000): 1,350; ",750000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,REINVENT TECHNOLOGY PARTNERS,*W EXP 09/16/202,G74847115,,,,200000,200000,SH,,SOLE,,,(x$1000): 362; ,200000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,REINVENT TECHNOLOGY PARTNERS,*W EXP 09/16/202,G7483N103,,,,875000,875000,SH,,SOLE,,,"(x$1000): 1,711; ",875000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,REINVENT TECHNOLOGY PARTNERS,CL A,G7483N129,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 34,930; ",3500000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,REINVENT TECHNOLOGY PARTNERS,SHS CL A,G74847107,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 9,930; ",1000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,REINVENT TECHNOLOGY PARTNERS,CLASS A ORD SHS,G7484L106,,,,6000000,6000000,SH,,SOLE,,,"(x$1000): 59,339; ",6000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,SHAW COMMUNICATIONS INC,CL B CONV,82028K200,,,,7530807,7530807,SH,,SOLE,,,"(x$1000): 218,125; ",7530807,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,,,,3316892,3316892,SH,,SOLE,,,"(x$1000): 239,015; ",3316892,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,SVF INVESTMENT CORP,*W EXP 12/20/202,G8601L128,,,,200000,200000,SH,,SOLE,,,(x$1000): 308; ,200000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,SVF INVESTMENT CORP,CL A SHS,G8601L102,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 9,880; ",1000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,THE BEAUTY HEALTH COMPANY,*W EXP 05/04/202,88331L116,,,,898981,898981,SH,,SOLE,,,"(x$1000): 5,753; ",898981,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,THERAVANCE BIOPHARMA INC,COM,G8807B106,,,,9910168,9910168,SH,,SOLE,,,"(x$1000): 143,896; ",9910168,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,THERAVANCE BIOPHARMA INC,NOTE 3.250%11/0,88339KAA0,,,,30000000,30000000,PRN,,SOLE,,,"(x$1000): 28,559; ",30000000,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,TRANSLATE BIO INC,COM,89374L104,,,,18044239,18044239,SH,,SOLE,,,"(x$1000): 493,500; ",18044239,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,TRILOGY METALS INC NEW,COM,89621C105,,,,12182568,12182568,SH,,SOLE,,,"(x$1000): 30,578; ",12182568,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,VERINT SYS INC,COM,92343X100,,,,3039798,3039798,SH,,SOLE,,,"(x$1000): 137,004; ",3039798,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,VERITIV CORP,COM,923454102,,,,3564439,3564439,SH,,SOLE,,,"(x$1000): 218,928; ",3564439,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,VIASAT INC,COM,92552V100,,,,16288959,16288959,SH,,SOLE,,,"(x$1000): 811,842; ",16288959,0,0
2021-08-13,Baupost Group (Seth Klarman),1061768,0001567619-21-015518,https://www.sec.gov/Archives/edgar/data/1061768/000156761921015518/0001567619-21-015518-index.htm,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,,,,1891526,1891526,SH,,SOLE,,,"(x$1000): 435,089; ",1891526,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,ADVANTAGE SOLUTIONS INC,COM CL A,00791N102,,,,12500000,12500000,SH,,SOLE,,,"(x$1000): 143,610; ",12500000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,AJAX I,COM,G0190X100,,,,5000000,5000000,SH,,SOLE,,,"(x$1000): 51,300; ",5000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,AJAX I,*W EXP 10/27/202,G0190X126,,,,1250000,1250000,SH,,SOLE,,,"(x$1000): 2,113; ",1250000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,ALPHABET INC,CAP STK CL C,02079K107,,,,290930,290930,SH,,SOLE,,,"(x$1000): 601,827; ",290930,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,ALTIMETER GROWTH CORP 2,COM CL A,G0371B109,,,,2500000,2500000,SH,,SOLE,,,"(x$1000): 25,950; ",2500000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,ATARA BIOTHERAPEUTICS INC,COM,046513107,,,,8477488,8477488,SH,,SOLE,,,"(x$1000): 121,737; ",8477488,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,AVANTI ACQUISITION CORP,*W EXP 99/99/999,G0682V125,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 2,100; ",2000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,AVANTI ACQUISITION CORP,SHS CL A,G0682V109,,,,4000000,4000000,SH,,SOLE,,,"(x$1000): 39,080; ",4000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,BROADSTONE ACQUISITION CORP,*W EXP 09/15/202,G1739V126,,,,1485000,1485000,SH,,SOLE,,,"(x$1000): 1,025; ",1485000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,BROADSTONE ACQUISITION CORP,SHS CL A,G1739V100,,,,2970000,2970000,SH,,SOLE,,,"(x$1000): 29,076; ",2970000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,COLONY CAP INC NEW,CL A COM,19626G108,,,,24212959,24212959,SH,,SOLE,,,"(x$1000): 156,900; ",24212959,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,CULLINAN ONCOLOGY INC,COM,230031106,,,,1835560,1835560,SH,,SOLE,,,"(x$1000): 71,699; ",1835560,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,DRAGONEER GROWTH OPPTY CORP,SHS CL A,G28314105,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 10,280; ",1000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,DRAGONEER GROWTH OPT CORP II,CL A SHS,G28315102,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 20,220; ",2000000,0,0
2021-05-14,Baupost Group (Seth Klarman),1061768,0001567619-21-010187,https://www.sec.gov/Archives/edgar/data/1061768/000156761921010187/0001567619-21-010187-index.htm,EBAY INC.,COM,278642103,,,,18324423,18324423,SH,,SOLE,,,"(x$1000): 1,122,188; ",18324423,0,0
